ROI backgr, sum

Spectrum                             Na       Mg       Al       Si        S        K       Ca       Ti        Fe        Sr        Rh
SRM_1831_300s_20x20det_1_19_18    -2105    -2628    -3045    -3144    -3634    -5733    -6225    -8820    -33463    -86272    -39664
SRM_1831_300s_20x20det_1_19_19    -2101    -2602    -2982    -3036    -3529    -5812    -6307    -8880    -33857    -86665    -39884
SRM_1831_300s_20x20det_1_19_2     -2115    -2640    -3061    -3165    -3743    -5951    -6488    -8995    -33353    -85709    -40127
SRM_1831_300s_20x20det_1_19_3     -2071    -2587    -2988    -3060    -3586    -5733    -6251    -8812    -33114    -85682    -40147
SRM_1831_300s_20x20det_1_19_4     -2123    -2634    -3026    -3087    -3628    -5944    -6518    -9008    -33440    -86353    -40001
SRM_1831_300s_20x20det_1_19_5     -2072    -2597    -3027    -3146    -3713    -5800    -6266    -8695    -33599    -85756    -40128
SRM_1831_300s_20x20det_1_19_6     -2077    -2571    -2936    -2962    -3471    -5830    -6404    -8961    -33236    -86174    -39796
SRM_1831_300s_20x20det_1_19_7     -2091    -2599    -2998    -3079    -3616    -5806    -6317    -8592    -32973    -86077    -39145
SRM_1831_300s_20x20det_1_19_8     -2078    -2588    -2997    -3095    -3650    -5718    -6212    -8879    -33238    -86357    -40109
SRM_1831_300s_20x20det_1_19_9     -2107    -2616    -3006    -3068    -3555    -5689    -6179    -8749    -33552    -86131    -40107
SRM_1831_300s_20x20det_1_1_0      -2138    -2653    -3053    -3123    -3605    -5892    -6491    -9180    -33634    -86231    -42205
SRM_1831_300s_20x20det_1_1_1      -2148    -2673    -3087    -3170    -3738    -5831    -6283    -8739    -33653    -86258    -40571
SRM_1831_300s_20x20det_1_1_10     -2119    -2632    -3028    -3095    -3602    -5954    -6518    -8948    -33867    -85863    -39094
SRM_1831_300s_20x20det_1_1_11     -2058    -2540    -2895    -2919    -3434    -5757    -6269    -8780    -33484    -86457    -39219
SRM_1831_300s_20x20det_1_1_12     -2143    -2680    -3115    -3221    -3735    -5750    -6231    -8834    -33585    -86177    -39424
SRM_1831_300s_20x20det_1_1_13     -2084    -2600    -3012    -3111    -3604    -5652    -6151    -8797    -33152    -85653    -40050
SRM_1831_300s_20x20det_1_1_14     -2128    -2667    -3103    -3214    -3709    -5803    -6282    -8847    -33322    -86030    -39741
SRM_1831_300s_20x20det_1_1_15     -2133    -2662    -3081    -3172    -3707    -5834    -6304    -8382    -33432    -85917    -39562
SRM_1831_300s_20x20det_1_1_16     -2118    -2640    -3056    -3145    -3708    -5707    -6141    -8680    -33887    -86114    -39579
SRM_1831_300s_20x20det_1_1_17     -2055    -2557    -2951    -3031    -3478    -5745    -6288    -8797    -33441    -85888    -39463
SRM_1831_300s_20x20det_1_1_18     -2110    -2636    -3058    -3164    -3710    -5876    -6419    -8910    -33540    -86130    -39841
SRM_1831_300s_20x20det_1_1_19     -2048    -2546    -2928    -2991    -3457    -5721    -6313    -8811    -33012    -86169    -39203
SRM_1831_300s_20x20det_1_1_2      -2056    -2563    -2959    -3036    -3543    -5855    -6416    -8683    -33657    -85993    -40242
SRM_1831_300s_20x20det_1_1_3      -2074    -2601    -3024    -3125    -3730    -5896    -6425    -8875    -33503    -85532    -39548
SRM_1831_300s_20x20det_1_1_4      -2134    -2666    -3097    -3209    -3747    -5837    -6366    -8805    -33271    -86572    -39299
SRM_1831_300s_20x20det_1_1_5      -2096    -2607    -2996    -3055    -3492    -5708    -6246    -8913    -33649    -86042    -39794
SRM_1831_300s_20x20det_1_1_6      -2109    -2630    -3038    -3115    -3667    -5798    -6363    -8942    -33636    -86296    -39841
SRM_1831_300s_20x20det_1_1_7      -2112    -2631    -3047    -3146    -3655    -5782    -6291    -8672    -33296    -85503    -39908
SRM_1831_300s_20x20det_1_1_8      -2088    -2597    -2999    -3084    -3612    -5700    -6213    -8855    -33874    -86262    -39254
SRM_1831_300s_20x20det_1_1_9      -2106    -2612    -2995    -3048    -3518    -5827    -6439    -8878    -33205    -85873    -39698
SRM_1831_300s_20x20det_1_2_0      -2178    -2719    -3157    -3271    -3787    -5856    -6358    -8732    -33286    -86247    -42315
SRM_1831_300s_20x20det_1_2_1      -2156    -2684    -3100    -3188    -3709    -5811    -6284    -8710    -33180    -85744    -40508
SRM_1831_300s_20x20det_1_2_10     -2099    -2607    -3004    -3081    -3607    -5856    -6358    -8713    -33792    -86294    -39760
SRM_1831_300s_20x20det_1_2_11     -2094    -2596    -2975    -3023    -3532    -5775    -6232    -8709    -33350    -86232    -39385
SRM_1831_300s_20x20det_1_2_12     -2110    -2637    -3066    -3180    -3724    -5843    -6406    -8832    -33450    -86031    -39688
SRM_1831_300s_20x20det_1_2_13     -2127    -2649    -3053    -3121    -3676    -5823    -6360    -8899    -33431    -85958    -38812
SRM_1831_300s_20x20det_1_2_14     -2168    -2704    -3131    -3227    -3731    -5705    -6191    -8740    -33236    -86343    -39485
SRM_1831_300s_20x20det_1_2_15     -2114    -2625    -3018    -3081    -3628    -5865    -6368    -8799    -33518    -85714    -39389
SRM_1831_300s_20x20det_1_2_16     -2067    -2558    -2927    -2969    -3505    -5823    -6333    -8707    -33717    -85675    -38681
SRM_1831_300s_20x20det_1_2_17     -2058    -2574    -2982    -3065    -3652    -5791    -6322    -8682    -33521    -85921    -39290
SRM_1831_300s_20x20det_1_2_18     -2091    -2619    -3046    -3158    -3672    -5880    -6442    -8917    -33552    -86226    -39571
SRM_1831_300s_20x20det_1_2_19     -2066    -2572    -2969    -3051    -3569    -5709    -6207    -8925    -33673    -86504    -39272
SRM_1831_300s_20x20det_1_2_2      -2054    -2568    -2976    -3064    -3625    -5790    -6296    -9031    -33196    -86210    -40217
SRM_1831_300s_20x20det_1_2_3      -2157    -2708    -3168    -3309    -3809    -5766    -6305    -8817    -33598    -85920    -39720
SRM_1831_300s_20x20det_1_2_4      -2073    -2563    -2921    -2948    -3378    -5719    -6336    -8963    -32695    -86086    -39828
SRM_1831_300s_20x20det_1_2_5      -2123    -2637    -3024    -3068    -3572    -5823    -6387    -8845    -33732    -86029    -40146
SRM_1831_300s_20x20det_1_2_6      -2126    -2662    -3100    -3222    -3800    -5817    -6338    -8973    -33709    -86027    -39798
SRM_1831_300s_20x20det_1_2_7      -2121    -2653    -3091    -3217    -3777    -5853    -6347    -8763    -33437    -86063    -39496
SRM_1831_300s_20x20det_1_2_8      -2079    -2590    -2996    -3087    -3599    -5808    -6346    -8817    -33743    -85843    -39710
SRM_1831_300s_20x20det_1_2_9      -2112    -2630    -3036    -3117    -3558    -5815    -6367    -9086    -33501    -86152    -39732
SRM_1831_300s_20x20det_1_3_0      -2162    -2708    -3152    -3266    -3857    -5842    -6324    -8745    -33328    -86312    -42003
SRM_1831_300s_20x20det_1_3_1      -2104    -2623    -3030    -3111    -3628    -5753    -6272    -8747    -33258    -86247    -40867
SRM_1831_300s_20x20det_1_3_10     -2091    -2604    -3013    -3108    -3610    -5807    -6398    -8969    -33430    -86705    -39625
SRM_1831_300s_20x20det_1_3_11     -2105    -2624    -3032    -3113    -3616    -5767    -6271    -8695    -33981    -86300    -39670
SRM_1831_300s_20x20det_1_3_12     -2111    -2626    -3020    -3083    -3542    -5836    -6377    -8726    -33438    -86249    -39826
SRM_1831_300s_20x20det_1_3_13     -2102    -2621    -3028    -3110    -3663    -5804    -6322    -8764    -33519    -85843    -39520
SRM_1831_300s_20x20det_1_3_14     -2088    -2581    -2951    -2995    -3474    -5844    -6392    -8850    -33420    -86041    -40042
SRM_1831_300s_20x20det_1_3_15     -2107    -2630    -3047    -3142    -3637    -5898    -6487    -8836    -33718    -86282    -39610
SRM_1831_300s_20x20det_1_3_16     -2139    -2676    -3112    -3225    -3729    -5857    -6393    -8774    -32963    -85876    -39567
SRM_1831_300s_20x20det_1_3_17     -2105    -2629    -3045    -3138    -3714    -5807    -6301    -8949    -33290    -86132    -39330
SRM_1831_300s_20x20det_1_3_18     -2035    -2542    -2950    -3051    -3578    -5835    -6405    -8729    -33417    -85538    -39427
SRM_1831_300s_20x20det_1_3_19     -2059    -2563    -2954    -3028    -3515    -5680    -6218    -8797    -33527    -86021    -39568
SRM_1831_300s_20x20det_1_3_2      -2142    -2679    -3114    -3227    -3807    -5840    -6263    -8825    -32915    -86424    -40192
SRM_1831_300s_20x20det_1_3_3      -2114    -2643    -3073    -3188    -3772    -5880    -6426    -8826    -33768    -86201    -39902
SRM_1831_300s_20x20det_1_3_4      -2125    -2641    -3039    -3104    -3510    -5650    -6109    -8631    -33643    -85947    -39537
SRM_1831_300s_20x20det_1_3_5      -2077    -2580    -2971    -3043    -3558    -5851    -6422    -8827    -33436    -86055    -39495
SRM_1831_300s_20x20det_1_3_6      -2158    -2696    -3125    -3225    -3795    -5887    -6356    -8686    -33728    -85924    -39819
SRM_1831_300s_20x20det_1_3_7      -2114    -2622    -3005    -3051    -3561    -5866    -6396    -8623    -33665    -86005    -39942
SRM_1831_300s_20x20det_1_3_8      -2121    -2635    -3030    -3089    -3640    -5846    -6374    -8989    -33507    -85588    -39438
SRM_1831_300s_20x20det_1_3_9      -2088    -2619    -3048    -3154    -3720    -5821    -6397    -8885    -32989    -86437    -39622
SRM_1831_300s_20x20det_1_4_0      -2151    -2665    -3058    -3118    -3567    -5912    -6473    -8854    -33391    -86390    -41982
SRM_1831_300s_20x20det_1_4_1      -2160    -2692    -3113    -3202    -3757    -5903    -6465    -8844    -33957    -86095    -40568
SRM_1831_300s_20x20det_1_4_10     -2028    -2522    -2901    -2962    -3438    -5672    -6162    -8377    -33763    -86173    -39164
SRM_1831_300s_20x20det_1_4_11     -2040    -2537    -2919    -2979    -3489    -5756    -6299    -8823    -33548    -85921    -39437
SRM_1831_300s_20x20det_1_4_12     -2038    -2528    -2903    -2955    -3482    -5726    -6267    -8777    -32870    -86204    -39842
SRM_1831_300s_20x20det_1_4_13     -2094    -2613    -3027    -3119    -3655    -5709    -6130    -8758    -33559    -86105    -39196
SRM_1831_300s_20x20det_1_4_14     -2073    -2606    -3043    -3161    -3675    -5752    -6240    -8608    -33344    -85709    -39711
SRM_1831_300s_20x20det_1_4_15     -2097    -2616    -3022    -3104    -3629    -5845    -6377    -8514    -32684    -85830    -39499
SRM_1831_300s_20x20det_1_4_16     -2130    -2660    -3081    -3178    -3667    -5874    -6409    -8886    -33277    -86024    -39865
SRM_1831_300s_20x20det_1_4_17     -2076    -2571    -2932    -2949    -3429    -5596    -6065    -8700    -33456    -85714    -39452
SRM_1831_300s_20x20det_1_4_18     -2105    -2614    -3002    -3063    -3552    -5790    -6283    -8735    -33696    -86280    -39482
SRM_1831_300s_20x20det_1_4_19     -2083    -2594    -3000    -3093    -3642    -5851    -6464    -8962    -33482    -85874    -39455
SRM_1831_300s_20x20det_1_4_2      -2054    -2552    -2931    -2986    -3480    -5795    -6342    -8726    -33502    -86144    -40003
SRM_1831_300s_20x20det_1_4_3      -2115    -2619    -2996    -3036    -3497    -5753    -6332    -8777    -33367    -85811    -39997
SRM_1831_300s_20x20det_1_4_4      -2045    -2533    -2902    -2953    -3396    -5768    -6321    -9101    -33698    -85952    -39800
SRM_1831_300s_20x20det_1_4_5      -2095    -2613    -3024    -3115    -3661    -5869    -6367    -8594    -33293    -85864    -39366
SRM_1831_300s_20x20det_1_4_6      -2110    -2614    -2995    -3046    -3467    -5745    -6316    -8827    -33586    -85792    -39481
SRM_1831_300s_20x20det_1_4_7      -2108    -2630    -3048    -3147    -3680    -5810    -6379    -8758    -33250    -86106    -39017
SRM_1831_300s_20x20det_1_4_8      -2117    -2641    -3056    -3148    -3674    -5707    -6144    -8480    -33180    -85948    -38775
SRM_1831_300s_20x20det_1_4_9      -2077    -2581    -2965    -3022    -3517    -5782    -6340    -8788    -33697    -85962    -39623
SRM_1831_300s_20x20det_1_5_0      -2135    -2654    -3054    -3120    -3536    -5765    -6319    -8832    -33470    -86215    -41677
SRM_1831_300s_20x20det_1_5_1      -2148    -2678    -3097    -3186    -3720    -5900    -6436    -8920    -33742    -86506    -41018
SRM_1831_300s_20x20det_1_5_10     -2112    -2644    -3071    -3174    -3728    -5727    -6185    -8532    -33384    -85527    -39947
SRM_1831_300s_20x20det_1_5_11     -2090    -2617    -3041    -3146    -3653    -5796    -6342    -8770    -32790    -85942    -39959
SRM_1831_300s_20x20det_1_5_12     -2055    -2555    -2948    -3028    -3487    -5747    -6333    -8861    -33586    -86613    -39652
SRM_1831_300s_20x20det_1_5_13     -2086    -2615    -3034    -3125    -3701    -5786    -6245    -8818    -33737    -86262    -39784
SRM_1831_300s_20x20det_1_5_14     -2123    -2641    -3055    -3154    -3711    -5732    -6118    -8677    -33497    -85899    -39542
SRM_1831_300s_20x20det_1_5_15     -2070    -2558    -2919    -2953    -3419    -5887    -6522    -9166    -33696    -86254    -39283
SRM_1831_300s_20x20det_1_5_16     -2049    -2561    -2964    -3040    -3494    -5820    -6336    -8701    -32532    -86329    -39266
SRM_1831_300s_20x20det_1_5_17     -2111    -2646    -3092    -3231    -3779    -5923    -6492    -8775    -33425    -86053    -39254
SRM_1831_300s_20x20det_1_5_18     -2111    -2626    -3017    -3070    -3608    -5915    -6420    -8795    -33132    -86434    -39701
SRM_1831_300s_20x20det_1_5_19     -2125    -2651    -3065    -3146    -3560    -5801    -6343    -8925    -33544    -86081    -39274
SRM_1831_300s_20x20det_1_5_2      -2166    -2714    -3160    -3284    -3848    -5895    -6392    -8807    -33313    -86411    -40527
SRM_1831_300s_20x20det_1_5_3      -2053    -2551    -2936    -3000    -3421    -5775    -6387    -9014    -33558    -86280    -39794
SRM_1831_300s_20x20det_1_5_4      -2078    -2588    -2990    -3075    -3625    -5773    -6299    -8541    -33363    -86353    -39571
SRM_1831_300s_20x20det_1_5_5      -2088    -2606    -3021    -3121    -3618    -5652    -6128    -8477    -32492    -86207    -39256
SRM_1831_300s_20x20det_1_5_6      -2133    -2659    -3073    -3158    -3694    -5827    -6342    -8701    -33738    -86291    -38684
SRM_1831_300s_20x20det_1_5_7       -311     -383     -433     -430     -467     -824     -875    -1169     -4410    -11904     -5289
SRM_1831_300s_20x20det_1_5_8      -2148    -2689    -3131    -3253    -3827    -5918    -6452    -8736    -33449    -86204    -39845
SRM_1831_300s_20x20det_1_5_9      -2107    -2626    -3033    -3116    -3657    -5907    -6460    -8886    -33632    -86637    -39606
SRM_1831_300s_20x20det_1_6_0      -2172    -2678    -3044    -3060    -3564    -6015    -6575    -8967    -33711    -86359    -41777
SRM_1831_300s_20x20det_1_6_1      -2166    -2710    -3159    -3288    -3752    -5889    -6457    -9003    -33311    -86037    -40595
SRM_1831_300s_20x20det_1_6_10     -2103    -2619    -3017    -3086    -3590    -5845    -6443    -8753    -33339    -86132    -39692
SRM_1831_300s_20x20det_1_6_11     -2091    -2592    -2969    -3013    -3544    -5787    -6294    -8925    -33521    -86458    -39708
SRM_1831_300s_20x20det_1_6_12     -2070    -2574    -2964    -3029    -3605    -5756    -6260    -8983    -33797    -86303    -39737
SRM_1831_300s_20x20det_1_6_13     -2112    -2631    -3038    -3114    -3681    -5864    -6385    -8615    -33382    -86324    -39665
SRM_1831_300s_20x20det_1_6_14     -2037    -2519    -2876    -2907    -3421    -5787    -6380    -8920    -32951    -86239    -39404
SRM_1831_300s_20x20det_1_6_15     -2104    -2622    -3029    -3116    -3675    -5846    -6327    -8783    -33585    -86351    -39307
SRM_1831_300s_20x20det_1_6_16     -2133    -2664    -3093    -3202    -3728    -5792    -6258    -8882    -33318    -85591    -39321
SRM_1831_300s_20x20det_1_6_17     -2077    -2591    -3003    -3104    -3665    -5812    -6295    -8533    -32934    -86064    -39486
SRM_1831_300s_20x20det_1_6_18     -2093    -2601    -2997    -3071    -3584    -5787    -6342    -8805    -33209    -85854    -39387
SRM_1831_300s_20x20det_1_6_19     -2097    -2604    -2998    -3069    -3600    -5889    -6421    -8671    -33714    -86251    -39845
SRM_1831_300s_20x20det_1_6_2      -2109    -2631    -3050    -3154    -3720    -5855    -6425    -8842    -33178    -86165    -40199
SRM_1831_300s_20x20det_1_6_3      -2119    -2653    -3093    -3220    -3768    -5848    -6398    -9041    -33647    -85898    -40027
SRM_1831_300s_20x20det_1_6_4      -2146    -2688    -3132    -3254    -3834    -5691    -6044    -8713    -33525    -85896    -39511
SRM_1831_300s_20x20det_1_6_5      -2099    -2621    -3035    -3127    -3621    -5796    -6304    -8708    -33180    -86182    -39907
SRM_1831_300s_20x20det_1_6_6      -2140    -2674    -3103    -3208    -3791    -5887    -6426    -9007    -33487    -86210    -39716
SRM_1831_300s_20x20det_1_6_7      -2087    -2604    -3022    -3126    -3640    -5743    -6241    -8806    -33326    -86127    -39289
SRM_1831_300s_20x20det_1_6_8      -2088    -2589    -2969    -3021    -3507    -5798    -6319    -8779    -32110    -85960    -39218
SRM_1831_300s_20x20det_1_6_9      -2096    -2595    -2978    -3036    -3536    -5785    -6312    -8683    -33500    -85593    -39292
SRM_1831_300s_20x20det_1_7_0      -2183    -2712    -3122    -3197    -3643    -5757    -6215    -8550    -33426    -85791    -41734
SRM_1831_300s_20x20det_1_7_1      -2103    -2625    -3043    -3144    -3667    -5832    -6351    -8687    -33207    -86508    -40368
SRM_1831_300s_20x20det_1_7_10     -2096    -2618    -3029    -3115    -3598    -5866    -6405    -8944    -33640    -86401    -39530
SRM_1831_300s_20x20det_1_7_11     -2129    -2646    -3049    -3122    -3642    -5752    -6247    -8553    -33093    -86051    -39353
SRM_1831_300s_20x20det_1_7_12     -2054    -2552    -2926    -2967    -3501    -5807    -6361    -8930    -33468    -85717    -39521
SRM_1831_300s_20x20det_1_7_13     -2077    -2574    -2955    -3017    -3543    -5834    -6411    -8944    -33599    -86293    -39769
SRM_1831_300s_20x20det_1_7_14     -2070    -2590    -3005    -3095    -3599    -5789    -6344    -8975    -33536    -85979    -39395
SRM_1831_300s_20x20det_1_7_15     -2112    -2630    -3027    -3085    -3591    -5752    -6260    -8582    -33805    -85820    -39399
SRM_1831_300s_20x20det_1_7_16     -2109    -2637    -3067    -3187    -3751    -5767    -6285    -8763    -33383    -86022    -39595
SRM_1831_300s_20x20det_1_7_17     -2067    -2580    -2979    -3048    -3477    -5662    -6161    -8333    -33110    -85999    -39867
SRM_1831_300s_20x20det_1_7_18     -2122    -2649    -3068    -3159    -3629    -5711    -6248    -8722    -33355    -86332    -39696
SRM_1831_300s_20x20det_1_7_19     -2125    -2661    -3102    -3228    -3822    -5879    -6390    -8832    -33552    -86337    -39545
SRM_1831_300s_20x20det_1_7_2      -2125    -2650    -3068    -3161    -3568    -5745    -6252    -8851    -33096    -86112    -40133
SRM_1831_300s_20x20det_1_7_3      -2122    -2655    -3092    -3212    -3799    -5838    -6327    -8966    -33057    -86337    -39874
SRM_1831_300s_20x20det_1_7_4      -2101    -2604    -2978    -3014    -3435    -5723    -6148    -8595    -33120    -85913    -39712
SRM_1831_300s_20x20det_1_7_5      -2049    -2556    -2949    -3016    -3586    -5933    -6517    -8827    -33546    -85814    -39764
SRM_1831_300s_20x20det_1_7_6      -2135    -2659    -3069    -3148    -3588    -5850    -6426    -8800    -33150    -85947    -39271
SRM_1831_300s_20x20det_1_7_7      -2085    -2576    -2938    -2966    -3457    -5791    -6290    -8794    -33566    -85978    -39716
SRM_1831_300s_20x20det_1_7_8      -2143    -2672    -3090    -3180    -3704    -5819    -6344    -8901    -33148    -86219    -39663
SRM_1831_300s_20x20det_1_7_9      -2138    -2665    -3085    -3182    -3719    -5824    -6301    -8620    -33734    -85869    -39565
SRM_1831_300s_20x20det_1_8_0      -2143    -2662    -3062    -3131    -3596    -5869    -6424    -8646    -33793    -86554    -41486
SRM_1831_300s_20x20det_1_8_1      -2115    -2623    -3018    -3091    -3596    -5825    -6341    -8824    -33424    -85973    -40819
SRM_1831_300s_20x20det_1_8_10     -2082    -2581    -2961    -3017    -3511    -5804    -6326    -8772    -33593    -86241    -39450
SRM_1831_300s_20x20det_1_8_11     -2098    -2622    -3035    -3123    -3576    -5854    -6432    -8949    -34187    -86374    -39754
SRM_1831_300s_20x20det_1_8_12     -2082    -2574    -2924    -2922    -3422    -5765    -6272    -8830    -33605    -86293    -39312
SRM_1831_300s_20x20det_1_8_13     -2094    -2623    -3049    -3155    -3624    -5765    -6289    -8897    -33121    -85815    -39262
SRM_1831_300s_20x20det_1_8_14     -2127    -2633    -3013    -3057    -3522    -5813    -6316    -8544    -33118    -86049    -39194
SRM_1831_300s_20x20det_1_8_15     -2105    -2619    -3021    -3101    -3653    -5890    -6441    -8926    -33932    -86371    -39769
SRM_1831_300s_20x20det_1_8_16     -2085    -2578    -2948    -2992    -3462    -5745    -6260    -8523    -33294    -86251    -39817
SRM_1831_300s_20x20det_1_8_17     -2089    -2588    -2962    -3002    -3525    -5822    -6307    -8547    -33569    -86099    -39486
SRM_1831_300s_20x20det_1_8_18     -2097    -2616    -3028    -3120    -3619    -5908    -6503    -8776    -33206    -86321    -39716
SRM_1831_300s_20x20det_1_8_19     -2146    -2694    -3146    -3274    -3710    -5731    -6182    -8666    -32382    -86072    -39814
SRM_1831_300s_20x20det_1_8_2      -2107    -2609    -2975    -2994    -3493    -5899    -6468    -9036    -33325    -86494    -40174
SRM_1831_300s_20x20det_1_8_3      -2151    -2690    -3131    -3251    -3760    -5881    -6455    -9116    -33810    -85965    -39627
SRM_1831_300s_20x20det_1_8_4      -2098    -2594    -2958    -2977    -3279    -5791    -6443    -9001    -33638    -86347    -40000
SRM_1831_300s_20x20det_1_8_5      -2095    -2596    -2980    -3038    -3536    -5921    -6524    -9033    -33097    -85774    -39881
SRM_1831_300s_20x20det_1_8_6      -2073    -2567    -2936    -2977    -3447    -5747    -6292    -8951    -33678    -86121    -39384
SRM_1831_300s_20x20det_1_8_7      -2090    -2608    -3020    -3113    -3650    -5814    -6381    -9120    -34062    -85837    -39578
SRM_1831_300s_20x20det_1_8_8      -2131    -2660    -3084    -3184    -3650    -5757    -6220    -8656    -33685    -85968    -39343
SRM_1831_300s_20x20det_1_8_9      -2142    -2667    -3082    -3172    -3713    -5830    -6293    -8524    -33619    -86276    -39956
SRM_1831_300s_20x20det_1_9_0      -2137    -2654    -3049    -3112    -3615    -5922    -6471    -8818    -32955    -86764    -41653
SRM_1831_300s_20x20det_1_9_1      -2113    -2637    -3053    -3139    -3564    -5854    -6430    -8746    -33092    -86296    -40415
SRM_1831_300s_20x20det_1_9_10     -2103    -2604    -2971    -2994    -3344    -5742    -6324    -8775    -33296    -85988    -39667
SRM_1831_300s_20x20det_1_9_11     -2087    -2604    -3023    -3130    -3618    -5709    -6214    -8850    -33525    -85843    -39597
SRM_1831_300s_20x20det_1_9_12     -2074    -2584    -2987    -3076    -3614    -5814    -6321    -8437    -33651    -86223    -39896
SRM_1831_300s_20x20det_1_9_13     -2081    -2574    -2941    -2978    -3499    -5856    -6369    -9012    -33865    -86089    -39515
SRM_1831_300s_20x20det_1_9_14     -2079    -2589    -2987    -3066    -3601    -5885    -6459    -8763    -33907    -85878    -39779
SRM_1831_300s_20x20det_1_9_15     -2101    -2618    -3026    -3111    -3637    -5909    -6480    -8848    -33989    -86074    -39517
SRM_1831_300s_20x20det_1_9_16     -2132    -2658    -3078    -3174    -3691    -5842    -6336    -8434    -33165    -85638    -39196
SRM_1831_300s_20x20det_1_9_17     -2091    -2607    -3011    -3085    -3494    -5850    -6445    -8891    -33565    -86173    -39558
SRM_1831_300s_20x20det_1_9_18     -2098    -2614    -3016    -3092    -3632    -5871    -6414    -8691    -33809    -86348    -39576
SRM_1831_300s_20x20det_1_9_19     -2115    -2640    -3050    -3124    -3533    -5896    -6486    -8855    -33518    -85957    -39606
SRM_1831_300s_20x20det_1_9_2      -2114    -2624    -3012    -3066    -3571    -5783    -6298    -8683    -33022    -86144    -40069
SRM_1831_300s_20x20det_1_9_3      -2106    -2633    -3058    -3163    -3710    -5879    -6443    -8991    -32771    -85917    -39668
SRM_1831_300s_20x20det_1_9_4      -2052    -2570    -2995    -3111    -3646    -5680    -6148    -8479    -33113    -86538    -39467
SRM_1831_300s_20x20det_1_9_5      -2078    -2562    -2915    -2934    -3400    -5756    -6272    -8909    -33149    -86054    -39467
SRM_1831_300s_20x20det_1_9_6      -2144    -2671    -3084    -3165    -3702    -5797    -6272    -8672    -33358    -86338    -39479
SRM_1831_300s_20x20det_1_9_7      -2131    -2671    -3116    -3245    -3817    -5694    -6119    -8664    -33480    -85968    -39681
SRM_1831_300s_20x20det_1_9_8      -2173    -2705    -3115    -3187    -3672    -5895    -6403    -8687    -33336    -86097    -38873
SRM_1831_300s_20x20det_1_9_9      -2139    -2658    -3057    -3121    -3637    -5795    -6341    -8517    -33650    -86295    -39597


Mean value:                    -2097.87 -2613.15 -3017.04 -3096.58 -3607.36 -5792.63 -6318.43 -8755.93 -33263.73 -85730.71 -39596.93
Std. Abw.:                       130.65   163.94   193.13   206.67   247.11   358.89   398.14   558.62   2060.91   5251.22   2485.26
Std. Abw. rel. [%]:               -6.23    -6.27    -6.40    -6.67    -6.85    -6.20    -6.30    -6.38     -6.20     -6.13     -6.28
Conf. interval:                    6.53     8.20     9.66    10.33    12.36    17.94    19.91    27.93    103.05    262.56    124.26
