Net counts

Spectrum                          Na    Mg    Al      Si     S     K      Ca    Ti     Fe    Sr     Rh
SRM_1831_300s_20x20det_2_2_13  10344 11737 16647 1831153  9843 51389 2044992  6916 131189 40338 136238
SRM_1831_300s_20x20det_2_2_14  10529 11885 16842 1829559 10066 51035 2044199  7250 130671 40054 135687
SRM_1831_300s_20x20det_2_2_15  10405 11942 17023 1830582  9848 51415 2041470  7298 131767 39646 136056
SRM_1831_300s_20x20det_2_2_16  10661 12080 16693 1825935  9989 50795 2044151  7039 130221 40812 134396
SRM_1831_300s_20x20det_2_2_17  10818 12029 17283 1830232 10034 51066 2045505  7507 132129 39817 135976
SRM_1831_300s_20x20det_2_2_18  10478 11917 17279 1825602 10090 51256 2045706  7221 131394 40243 136157
SRM_1831_300s_20x20det_2_2_19  10605 11914 17184 1830598 10031 51598 2046478  7239 130968 39873 135708
SRM_1831_300s_20x20det_2_2_2   10443 12108 16829 1824618 10283 51059 2038380  7454 130885 40922 134865
SRM_1831_300s_20x20det_2_2_3   10594 12016 16994 1826746  9987 51155 2043636  6862 130719 40118 134752
SRM_1831_300s_20x20det_2_2_4   10808 12010 16832 1828284 10149 51008 2041497  7016 130200 39818 134854
SRM_1831_300s_20x20det_2_2_5     360   458   724   78806   468  2150   88364   282   5629  1570   5309
SRM_1831_300s_20x20det_2_2_6   10387 12005 17071 1828711 10049 51174 2044125  7603 130995 40811 135370
SRM_1831_300s_20x20det_2_2_7    3384  3802  5488  582341  3115 16359  650285  2285  41766 12472  43130
SRM_1831_300s_20x20det_2_2_8   10870 11986 17254 1830217  9872 51029 2047573  7354 131071 39961 135192
SRM_1831_300s_20x20det_2_2_9   10752 11709 17407 1827696 10228 51119 2044791  6921 131316 39892 135386
SRM_1831_300s_20x20det_2_3_0   10537 11726 16783 1832322 10363 51579 2046468  7103 130864 40222 136773
SRM_1831_300s_20x20det_2_3_1   10749 11998 16985 1829017 10281 51410 2044909  7299 131770 39994 136098
SRM_1831_300s_20x20det_2_3_10  10282 12173 17051 1831198 10003 51503 2045508  7455 129942 40023 134647
SRM_1831_300s_20x20det_2_3_11  10726 11873 16839 1829344  9745 51596 2045811  7509 131133 39531 135307
SRM_1831_300s_20x20det_2_3_12  10793 12078 17139 1827252  9888 50824 2042710  7303 131433 39245 135321
SRM_1831_300s_20x20det_2_3_13  10710 11969 17064 1829601 10394 51757 2046543  7719 131025 38888 135115
SRM_1831_300s_20x20det_2_3_14  10547 11959 16771 1825824 10128 51094 2041784  7407 130702 40671 134921
SRM_1831_300s_20x20det_2_3_15  10666 11969 16956 1831592  9823 51080 2046426  7200 131062 39881 134960
SRM_1831_300s_20x20det_2_3_16  10191 11852 16994 1830405  9948 51088 2048186  7185 130858 39345 134487
SRM_1831_300s_20x20det_2_3_17  10778 12275 16903 1830334  9872 51370 2047165  7047 131235 40315 134406
SRM_1831_300s_20x20det_2_3_18  10773 11974 17394 1830384  9827 51037 2048081  7154 129888 38994 134702
SRM_1831_300s_20x20det_2_3_19  10400 12205 17070 1830967  9814 51606 2046499  7183 132427 39583 135066
SRM_1831_300s_20x20det_2_3_2   10479 12130 17061 1830213 10169 50522 2046784  7350 131557 40805 136130
SRM_1831_300s_20x20det_2_3_3   10698 11755 17505 1828365  9873 50702 2044068  7491 130132 39484 134887
SRM_1831_300s_20x20det_2_3_4    8123  9128 12996 1412810  7981 39367 1578614  5524 100332 31126 104414
SRM_1831_300s_20x20det_2_3_5   10980 12044 17236 1830193 10341 51290 2046625  6980 130259 40074 135899
SRM_1831_300s_20x20det_2_3_6   10522 11691 17112 1826911 10310 51099 2046689  7795 131209 40055 135552
SRM_1831_300s_20x20det_2_3_7   10530 11961 17213 1829452  9928 51328 2044454  7433 130805 40579 136045
SRM_1831_300s_20x20det_2_3_8   10647 11895 16877 1831409  9999 51023 2048599  7274 131390 40488 136767
SRM_1831_300s_20x20det_2_3_9   10758 11944 16807 1828997 10006 50927 2043613  7326 130425 39195 135733
SRM_1831_300s_20x20det_2_4_0   10721 11857 17185 1830812  9799 51148 2046643  7027 131344 40239 136617
SRM_1831_300s_20x20det_2_4_1   10615 11702 16735 1829807  9909 51275 2047611  7279 131045 40457 135635
SRM_1831_300s_20x20det_2_4_10  10746 11947 17375 1827723 10189 50776 2044263  7333 130787 39904 136153
SRM_1831_300s_20x20det_2_4_11  10736 11762 17096 1829317  9931 51327 2043707  7674 130498 39988 135274
SRM_1831_300s_20x20det_2_4_12  10593 11830 16666 1825819 10041 51547 2043075  7082 131351 39324 135013
SRM_1831_300s_20x20det_2_4_13  10581 11733 16804 1829018 10001 51020 2043626  7230 130792 39634 135311
SRM_1831_300s_20x20det_2_4_14  10872 12125 16983 1827705 10152 51762 2041066  7537 131697 39364 136196
SRM_1831_300s_20x20det_2_4_15  10500 11795 16998 1830289  9937 51609 2046350  7299 131770 39445 134774
SRM_1831_300s_20x20det_2_4_16  10315 11785 16802 1800121 10318 51007 2041786  7122 131699 40385 135297
SRM_1831_300s_20x20det_2_4_17  10712 11894 16946 1828508 10039 51380 2044056  6982 131880 39457 134751
SRM_1831_300s_20x20det_2_4_18  10611 11918 17157 1830988 10325 51193 2047015  7387 131416 39704 134894
SRM_1831_300s_20x20det_2_4_19  10662 11709 16998 1829754  9962 50480 2044854  7336 131866 40231 135231
SRM_1831_300s_20x20det_2_4_2   10853 12040 16991 1825367  9975 51326 2044816  7011 130609 39347 134707
SRM_1831_300s_20x20det_2_4_3   10572 11990 17050 1826963 10059 51085 2041204  7198 131232 40542 135889
SRM_1831_300s_20x20det_2_4_4   10560 11881 17312 1822842  9635 50719 2037791  7192 131459 39921 134814
SRM_1831_300s_20x20det_2_4_5   10637 11852 17192 1823090  9963 51499 2038408  6941 130732 39689 133869
SRM_1831_300s_20x20det_2_4_6   10639 12269 17223 1827774  9905 51188 2041445  7135 130268 40661 134909
SRM_1831_300s_20x20det_2_4_7   10608 11706 16822 1827813  9873 50931 2041298  6833 131630 39449 134528
SRM_1831_300s_20x20det_2_4_8   10458 11788 16853 1827411 10007 50573 2042847  7153 131179 39756 135599
SRM_1831_300s_20x20det_2_4_9   10759 11701 17179 1825446 10247 51465 2045186  7259 130168 39831 135120
SRM_1831_300s_20x20det_2_5_0   10514 11802 17105 1827995 10005 51697 2042851  7864 131534 38290 135011
SRM_1831_300s_20x20det_2_5_1   10627 11714 16610 1829253  9761 51283 2044870  7396 130620 40209 135887
SRM_1831_300s_20x20det_2_5_10  10718 12170 17284 1832081 10454 50928 2047750  7141 130884 40014 136652
SRM_1831_300s_20x20det_2_5_11  10717 11843 16995 1830202 10355 51085 2050476  7317 130953 41391 135926
SRM_1831_300s_20x20det_2_5_12  10913 11767 17114 1826794 10188 50829 2042446  7131 130885 40056 134629
SRM_1831_300s_20x20det_2_5_13   7095  7886 11545 1218617  6802 34425 1364874  4706  86933 26190  90482
SRM_1831_300s_20x20det_2_5_14  10711 11989 16998 1829570 10258 51174 2050157  7274 130760 39832 135471
SRM_1831_300s_20x20det_2_5_15  10681 11770 17008 1827874  9988 51463 2046613  6897 130054 39914 137101
SRM_1831_300s_20x20det_2_5_16  10603 11906 17074 1829608  9778 51022 2042835  7238 130549 39584 134405
SRM_1831_300s_20x20det_2_5_17  10925 12082 17025 1828869  9907 51013 2043518  7331 131047 39963 136128
SRM_1831_300s_20x20det_2_5_18  10336 11848 16955 1829678  9908 51249 2042140  7118 131372 40036 134809
SRM_1831_300s_20x20det_2_5_19  10723 12021 16800 1829584 10112 51248 2043768  7299 131462 39643 135973
SRM_1831_300s_20x20det_2_5_2   10600 11843 17008 1824745 10113 51497 2042933  7250 130220 39080 134990
SRM_1831_300s_20x20det_2_5_3   10702 12081 17069 1824867  9975 51649 2043060  7779 131083 39894 135122
SRM_1831_300s_20x20det_2_5_4    9750 11520 16358 1766792 10106 51278 2035278  7111 131005 39885 134284
SRM_1831_300s_20x20det_2_5_5   10673 11676 17116 1829148 10126 50761 2043996  7089 131396 39115 134849
SRM_1831_300s_20x20det_2_5_6   10329 11485 16647 1830366 10159 50975 2041887  7436 131114 40229 135009
SRM_1831_300s_20x20det_2_5_7   10548 11745 16871 1829573  9855 51384 2043540  7511 131250 39853 134786
SRM_1831_300s_20x20det_2_5_8   10649 12002 17123 1829514 10075 51745 2043867  7007 130611 41680 135487
SRM_1831_300s_20x20det_2_5_9   10524 12136 17181 1829119  9774 51208 2046625  7277 131359 40728 136388
SRM_1831_300s_20x20det_2_6_0    6011  6623  9688 1048776  5561 29370 1173400  4048  75666 22498  77396
SRM_1831_300s_20x20det_2_6_1   10778 11924 17277 1822227 10095 51338 2043594  7292 130099 39972 136329
SRM_1831_300s_20x20det_2_6_10  10523 12036 16842 1828026 10165 51422 2040539  7312 130251 39222 134781
SRM_1831_300s_20x20det_2_6_11  10611 12008 17050 1829915 10167 51123 2042476  7419 132108 41162 135191
SRM_1831_300s_20x20det_2_6_12  10956 12108 17288 1829488 10068 51268 2046618  7012 131550 40572 134688
SRM_1831_300s_20x20det_2_6_13   9839 11181 15799 1706932  9292 47685 1909839  6669 122059 37121 125852
SRM_1831_300s_20x20det_2_6_14  10569 11990 17291 1831083 10105 51350 2045689  7334 131146 40736 136008
SRM_1831_300s_20x20det_2_6_15  10537 11795 16892 1831887  9977 51518 2047859  7348 131077 40077 135477
SRM_1831_300s_20x20det_2_6_16  10499 11953 17204 1825567 10029 51051 2041666  7201 131001 40656 135975
SRM_1831_300s_20x20det_2_6_17  10860 12117 17187 1830193  9541 51211 2043634  7393 130607 39909 135332
SRM_1831_300s_20x20det_2_6_18   1095  1352  1890  205297  1110  5655  229717   755  14595  4143  14488
SRM_1831_300s_20x20det_2_6_19  10483 11817 16908 1828101 10134 51589 2046757  7548 131381 40740 135962
SRM_1831_300s_20x20det_2_6_2   10665 12080 16967 1829068  9800 51862 2041872  7389 129784 39880 134763
SRM_1831_300s_20x20det_2_6_3    9681 11129 15233 1655323  9031 46625 1847643  6442 118039 36063 122606
SRM_1831_300s_20x20det_2_6_4   10525 11979 17139 1829223  9903 50232 2043786  6974 131457 40355 135647
SRM_1831_300s_20x20det_2_6_5   10699 11815 16985 1827354  9924 51022 2040385  7208 132283 39374 134951
SRM_1831_300s_20x20det_2_6_6   10502 11906 17142 1828456 10047 50774 2042629  7259 130595 39894 135209
SRM_1831_300s_20x20det_2_6_7   10570 11801 17269 1828645 10131 51254 2043190  6995 130181 40253 135373
SRM_1831_300s_20x20det_2_6_8   10291 11836 16948 1828931  9923 51205 2043117  7217 130498 39899 134300
SRM_1831_300s_20x20det_2_6_9   10831 11908 17143 1830260  9896 51597 2047401  7206 130764 40943 134736
SRM_1831_300s_20x20det_2_7_0   10774 11880 16887 1828351 10194 51201 2042801  7017 130064 40267 134955
SRM_1831_300s_20x20det_2_7_1   10508 11683 16968 1831199 10059 50629 2041049  7074 131421 39336 135093
SRM_1831_300s_20x20det_2_7_10  10395 11995 16938 1833743 10096 50938 2047039  7626 130646 41137 135232
SRM_1831_300s_20x20det_2_7_11  10933 12090 16972 1830373  9840 51158 2042800  6997 130392 39500 135833
SRM_1831_300s_20x20det_2_7_12  10535 11902 17098 1830686  9941 51063 2045809  6878 132622 41168 134824
SRM_1831_300s_20x20det_2_7_13   8284  9212 13043 1403112  7773 39401 1565399  5426 101229 30442 103517
SRM_1831_300s_20x20det_2_7_14  10629 12188 17275 1832205 10214 50935 2043940  7132 131863 39846 135158
SRM_1831_300s_20x20det_2_7_15  10486 11910 17079 1826872  9964 51149 2046661  7109 131112 40800 135457
SRM_1831_300s_20x20det_2_7_16  10342 11768 17064 1827247  9901 50980 2041949  7363 131194 40086 135007
SRM_1831_300s_20x20det_2_7_17  10737 11941 17200 1830657 10089 50746 2047654  7219 131133 40417 136653
SRM_1831_300s_20x20det_2_7_18  10993 12217 17112 1827934  9911 51363 2043646  7483 129299 39663 134454
SRM_1831_300s_20x20det_2_7_19  10594 11911 17273 1828052 10196 51299 2043517  7373 131296 40593 135200
SRM_1831_300s_20x20det_2_7_2   10843 12062 16871 1827949  9992 51126 2041774  7235 130907 40774 135358
SRM_1831_300s_20x20det_2_7_3   10556 11960 16909 1828375  9750 50898 2046689  7090 130798 39070 134825
SRM_1831_300s_20x20det_2_7_4   10593 11946 17211 1830435 10063 51149 2044479  7117 131705 40004 135520
SRM_1831_300s_20x20det_2_7_5   10637 12050 17336 1832499 10162 51283 2043871  7463 131220 40513 135324
SRM_1831_300s_20x20det_2_7_6   10469 11705 16665 1830042 10017 50444 2046276  7447 130927 39553 134999
SRM_1831_300s_20x20det_2_7_7   10581 11868 16960 1827894 10024 51668 2042003  6690 130145 39068 135261
SRM_1831_300s_20x20det_2_7_8   10697 11901 16797 1832488  9520 51061 2045620  7165 131336 40083 136046
SRM_1831_300s_20x20det_2_7_9   10529 11977 17017 1829518 10475 51071 2043969  7393 132258 40731 135550
SRM_1831_300s_20x20det_2_8_0   10573 12245 17099 1832488  9998 51155 2046660  7423 131421 39680 136604
SRM_1831_300s_20x20det_2_8_1   10366 11768 17128 1830366 10014 50994 2046618  6923 131538 39647 135443
SRM_1831_300s_20x20det_2_8_10  10421 11994 16792 1829630 10136 51152 2047185  7425 130946 39750 136263
SRM_1831_300s_20x20det_2_8_11  10512 11720 16986 1828142 10055 51584 2040323  7098 131913 39065 135578
SRM_1831_300s_20x20det_2_8_12  10830 12183 17363 1827753  9640 50342 2043282  6678 131228 39532 135772
SRM_1831_300s_20x20det_2_8_13  10760 11710 16941 1826559 10140 50627 2041539  7134 130912 40133 134539
SRM_1831_300s_20x20det_2_8_14  10734 11939 17198 1826160 10089 50855 2041136  7418 129650 39786 135143
SRM_1831_300s_20x20det_2_8_15  10840 11867 16999 1829334 10094 50706 2046096  7084 131843 39601 136304
SRM_1831_300s_20x20det_2_8_16   3301  3753  5251  573583  3198 15805  641536  2299  41010 12183  42355
SRM_1831_300s_20x20det_2_8_17  10466 11888 17044 1828694 10080 51349 2041443  7118 131080 39119 135441
SRM_1831_300s_20x20det_2_8_18  10828 12153 17331 1829527 10419 51591 2047754  7435 130874 39661 135601
SRM_1831_300s_20x20det_2_8_19  10647 11881 17057 1833569 10180 51174 2048802  7088 130035 40141 135791
SRM_1831_300s_20x20det_2_8_2   10850 12034 17334 1828981 10065 51138 2043587  7622 131149 40585 136363
SRM_1831_300s_20x20det_2_8_3   10258 12004 17280 1834128 10026 51094 2046226  6894 131071 40534 137010
SRM_1831_300s_20x20det_2_8_4   10584 11851 17041 1835167  9964 51466 2048030  7314 131582 39907 135257
SRM_1831_300s_20x20det_2_8_5   10673 11732 16996 1831130  9666 51026 2044000  6621 131372 39708 136128
SRM_1831_300s_20x20det_2_8_6   10667 11766 17166 1830673 10006 50618 2044726  7369 131615 39606 135933
SRM_1831_300s_20x20det_2_8_7   10788 12056 17199 1833903 10120 51428 2046834  6876 131861 40556 136324
SRM_1831_300s_20x20det_2_8_8   10688 11965 16952 1831304 10091 51326 2046485  7062 131257 39753 136774
SRM_1831_300s_20x20det_2_8_9   10906 12181 16948 1831576 10224 51614 2044795  7187 130395 39863 134629
SRM_1831_300s_20x20det_2_9_0   10372 11776 16816 1826374  9828 51276 2045250  7420 129903 40397 136049
SRM_1831_300s_20x20det_2_9_1    8625  9588 13509 1448090  8228 40507 1617138  5601 103462 31687 107611
SRM_1831_300s_20x20det_2_9_10  10596 11912 17172 1828955 10234 50813 2045316  7654 131602 40091 135830
SRM_1831_300s_20x20det_2_9_11  10596 12282 17169 1829529  9881 50903 2047402  7204 130284 39731 135374
SRM_1831_300s_20x20det_2_9_12   2062  2371  3252  365145  2045  9803  407527  1365  25669  7656  26525
SRM_1831_300s_20x20det_2_9_13  10406 11814 16837 1830065  9822 51894 2044676  7393 131773 40158 135215
SRM_1831_300s_20x20det_2_9_14  10574 11582 17515 1828615 10135 51075 2044160  7245 131421 40414 136114
SRM_1831_300s_20x20det_2_9_15  10279 11793 16916 1827312  9883 50555 2038698  7068 130806 39982 135287
SRM_1831_300s_20x20det_2_9_16  10548 12131 17180 1830480 10301 51462 2044552  7183 131536 40163 135519
SRM_1831_300s_20x20det_2_9_17  10387 11996 17266 1815649 10083 51020 2042557  7400 131250 40358 135146
SRM_1831_300s_20x20det_2_9_18  10722 11719 17302 1830576 10104 50864 2045721  7425 131863 40821 135378
SRM_1831_300s_20x20det_2_9_19  10666 12039 17125 1830772  9722 50931 2044614  7379 131274 39797 134407
SRM_1831_300s_20x20det_2_9_2   10070 11226 16321 1777006  9823 50787 2037072  7139 131530 39649 136345
SRM_1831_300s_20x20det_2_9_3   10452 11623 17405 1829770 10186 50988 2044750  6986 131709 39648 135729
SRM_1831_300s_20x20det_2_9_4   10403 12096 16977 1824400 10099 50968 2039386  7321 130999 40661 134864
SRM_1831_300s_20x20det_2_9_5   10930 12178 17348 1828745 10050 51585 2045931  6994 132189 39971 136522
SRM_1831_300s_20x20det_2_9_6   10669 12210 17162 1828853 10277 51287 2046128  7913 131348 39775 134738
SRM_1831_300s_20x20det_2_9_7   10746 12123 17081 1826842 10199 51469 2045834  7328 130700 40124 134815
SRM_1831_300s_20x20det_2_9_8    1505  1663  2525  271390  1293  7385  303501  1165  19154  5712  19570
SRM_1831_300s_20x20det_2_9_9   10879 12059 16964 1831367 10447 50470 2044565  7225 131025 40360 135184
------------------------------------------------------------------------------------------------------
Mean value:                    10212 11454 16371 1755387  9660 49084 1961815  6947 125731 38424 129995
Std. Abw.:                      1652  1850  2640  280515  1575  7872  313235  1138  20115  6227  20874
Std. Abw. rel. [%]:            16.18 16.15 16.13   15.98 16.30 16.04   15.97 16.39  16.00 16.21  16.06
Conf. interval:                   83    93   132   14026    79   394   15662    57   1006   311   1044
